recall_id,organization,product_name,issue,category,updated_at,data_received_at
51874,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51870,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51806,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51807,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51873,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51962,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51875,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51876,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51877,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51878,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51879,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51880,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51808,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51882,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51789,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51770,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51766,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
52011,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51772,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51758,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51773,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51756,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51755,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51753,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51959,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51791,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51793,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51794,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51795,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51798,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51881,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51961,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51960,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51842,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51864,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51863,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51861,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51860,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51852,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51846,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51915,Canadian Food Inspection Agency,,Egg,Food,2014-06-05,2024-05-30 18:48:21.101899
51813,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51821,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51726,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51818,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51817,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51883,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51884,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51725,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51892,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51890,Health Canada,,Medical devices,Health product - Medical device,2014-06-05,2024-05-30 18:48:21.101899
51805,Health Canada,,Medical devices,Health product - Medical device,2014-06-04,2024-05-30 18:48:21.101899
51858,Canadian Food Inspection Agency,,Salmonella,Food,2014-06-04,2024-05-30 18:48:21.101899
51724,Health Canada,,,Consumer product - Household items,2014-06-04,2024-05-30 18:48:21.101899
51803,Health Canada,,Fall hazard,Consumer product - Household items,2014-06-04,2024-05-30 18:48:21.101899
51581,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2014-06-04,2024-05-30 18:48:21.101899
51820,Canadian Food Inspection Agency,,Microbial Contamination,Food,2014-06-04,2024-05-30 18:48:21.101899
51956,Health Canada,,,Food,2014-06-03,2024-05-30 18:48:21.101899
51591,Health Canada,,"Physical hazard, Strangulation hazard",Consumer product - Household items,2014-06-03,2024-05-30 18:48:21.101899
51886,Canadian Food Inspection Agency,,Salmonella,Food,2014-06-03,2024-05-30 18:48:21.101899
51862,Canadian Food Inspection Agency,,Soy,Food,2014-06-02,2024-05-30 18:48:21.101899
51949,Canadian Food Inspection Agency,,Salmonella,Food,2014-06-02,2024-05-30 18:48:21.101899
70226,Transport Canada,RV Trailer recalled by FOREST RIVER,Suspension,Vehicles - RV Trailer,2014-06-02,2024-05-30 18:48:21.101899
54390,Health Canada,,Medical devices,Health product - Medical device,2014-06-01,2024-05-30 18:48:21.101899
51448,Canadian Food Inspection Agency,,Peanut,Food,2014-05-30,2024-05-30 18:48:21.101899
51588,Canadian Food Inspection Agency,,Salmonella,Food,2014-05-30,2024-05-30 18:48:21.101899
51587,Canadian Food Inspection Agency,,,Food,2014-05-30,2024-05-30 18:48:21.101899
51533,Canadian Food Inspection Agency,,Egg,Food,2014-05-30,2024-05-30 18:48:21.101899
51442,Health Canada,,,"Consumer product - Electronics, Consumer product - Household items",2014-05-30,2024-05-30 18:48:21.101899
70234,Transport Canada,Heavy Trailer recalled by STRICK,Structure,Vehicles - Heavy Trailer,2014-05-30,2024-05-30 18:48:21.101899
70244,Transport Canada,Motorhome recalled by ENTEGRA COACH,Suspension,Vehicles - Motorhome,2014-05-30,2024-05-30 18:48:21.101899
70051,Transport Canada,RV Trailer recalled by STARCRAFT RV,Structure,Vehicles - RV Trailer,2014-05-30,2024-05-30 18:48:21.101899
70050,Transport Canada,Motorcycle recalled by SUZUKI,Powertrain,Vehicles - Motorcycle,2014-05-30,2024-05-30 18:48:21.101899
51441,Health Canada,,Product safety,Health product - Drugs,2014-05-29,2024-05-30 18:48:21.101899
51488,Health Canada,,Contamination,Health product - Drugs,2014-05-29,2024-05-30 18:48:21.101899
51586,Canadian Food Inspection Agency,,Egg,Food,2014-05-29,2024-05-30 18:48:21.101899
51593,Health Canada,,,Health product - Drugs,2014-05-29,2024-05-30 18:48:21.101899
51430,Health Canada,,Product safety,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51439,Health Canada,,Product safety,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51541,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51804,Canadian Food Inspection Agency,,Soy,Food,2014-05-28,2024-05-30 18:48:21.101899
51543,Health Canada,,Product safety,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51592,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51566,Health Canada,,,"Consumer product - Appliances, Consumer product - Household items",2014-05-28,2024-05-30 18:48:21.101899
51570,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51585,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51582,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51542,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51577,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-28,2024-05-30 18:48:21.101899
51547,Health Canada,,Product safety,Health product - Biologic or vaccine,2014-05-27,2024-05-30 18:48:21.101899
51574,Health Canada,,Product safety,Health product - Biologic or vaccine,2014-05-27,2024-05-30 18:48:21.101899
51583,Canadian Food Inspection Agency,,Milk,Food,2014-05-27,2024-05-30 18:48:21.101899
51545,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2014-05-27,2024-05-30 18:48:21.101899
51537,Health Canada,,Product safety,Health product - Natural health products,2014-05-27,2024-05-30 18:48:21.101899
70061,Transport Canada,Motorcycle recalled by BMW,Engine,Vehicles - Motorcycle,2014-05-27,2024-05-30 18:48:21.101899
70065,Transport Canada,Car recalled by GENERAL MOTORS,Lights And Instruments,Vehicles - Car,2014-05-26,2024-05-30 18:48:21.101899
70064,Transport Canada,Car recalled by GENERAL MOTORS,Visual System,Vehicles - Car,2014-05-26,2024-05-30 18:48:21.101899
70059,Transport Canada,SUV recalled by GENERAL MOTORS,Seats And Restraints,Vehicles - SUV,2014-05-26,2024-05-30 18:48:21.101899
70063,Transport Canada,SUV recalled by HYUNDAI,Airbag,Vehicles - SUV,2014-05-26,2024-05-30 18:48:21.101899
70060,Transport Canada,SUV recalled by GENERAL MOTORS,Airbag,Vehicles - SUV,2014-05-26,2024-05-30 18:48:21.101899
70107,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Seats And Restraints,Vehicles - Truck - Med. & H.D.,2014-05-26,2024-05-30 18:48:21.101899
51573,Health Canada,,Product safety,Health product - Drugs,2014-05-26,2024-05-30 18:48:21.101899
51479,Health Canada,,Medical devices,Health product - Medical device,2014-05-26,2024-05-30 18:48:21.101899
51865,Canadian Food Inspection Agency,,,Food,2014-05-26,2024-05-30 18:48:21.101899
51757,Canadian Food Inspection Agency,,,Food,2014-05-26,2024-05-30 18:48:21.101899
51955,Canadian Food Inspection Agency,,Milk,Food,2014-05-26,2024-05-30 18:48:21.101899
55968,Health Canada,,,Health product - Medical device,2014-05-25,2024-05-30 18:48:21.101899
51580,Health Canada,,Flammability hazard,Consumer product - Clothing and accessories,2014-05-23,2024-05-30 18:48:21.101899
51579,Health Canada,,Undeclared substance,Health product - Drugs,2014-05-23,2024-05-30 18:48:21.101899
51590,Canadian Food Inspection Agency,,Egg,Food,2014-05-23,2024-05-30 18:48:21.101899
51455,Health Canada,,Labelling,Health product - Drugs,2014-05-23,2024-05-30 18:48:21.101899
51568,Health Canada,,Fire hazard,Consumer product - Household items,2014-05-23,2024-05-30 18:48:21.101899
51538,Canadian Food Inspection Agency,,Egg,Food,2014-05-23,2024-05-30 18:48:21.101899
51445,Health Canada,,Product safety,Health product - Drugs,2014-05-22,2024-05-30 18:48:21.101899
51444,Health Canada,,Laceration hazard,Consumer product - Household items,2014-05-22,2024-05-30 18:48:21.101899
51536,Canadian Food Inspection Agency,,,Food,2014-05-22,2024-05-30 18:48:21.101899
51268,Health Canada,,Product safety,Health product - Drugs,2014-05-22,2024-05-30 18:48:21.101899
51589,Health Canada,,Product safety,Health product - Natural health products,2014-05-22,2024-05-30 18:48:21.101899
51544,Canadian Food Inspection Agency,,Milk,Food,2014-05-22,2024-05-30 18:48:21.101899
51554,Health Canada,,Flammability hazard,Consumer product - Clothing and accessories,2014-05-22,2024-05-30 18:48:21.101899
51575,Health Canada,,Product safety,Health product - Drugs,2014-05-22,2024-05-30 18:48:21.101899
51443,Canadian Food Inspection Agency,,Tree nut,Food,2014-05-22,2024-05-30 18:48:21.101899
51472,Health Canada,,Electrical hazard,Consumer product - Tools and accessories,2014-05-21,2024-05-30 18:48:21.101899
51571,Health Canada,,Flammability hazard,Consumer product - Clothing and accessories,2014-05-21,2024-05-30 18:48:21.101899
51558,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2014-05-20,2024-05-30 18:48:21.101899
51539,Canadian Food Inspection Agency,,Milk,Food,2014-05-20,2024-05-30 18:48:21.101899
51447,Canadian Food Inspection Agency,,,Food,2014-05-17,2024-05-30 18:48:21.101899
51567,Health Canada,,,Health product - Drugs,2014-05-17,2024-05-30 18:48:21.101899
51556,Health Canada,,,Food,2014-05-16,2024-05-30 18:48:21.101899
51563,Health Canada,,Laceration hazard,Consumer product - Other,2014-05-16,2024-05-30 18:48:21.101899
51475,Health Canada,,Unauthorized product,Health product - Natural health products,2014-05-16,2024-05-30 18:48:21.101899
51578,Canadian Food Inspection Agency,,"Sesame seeds, Soy",Food,2014-05-16,2024-05-30 18:48:21.101899
51572,Canadian Food Inspection Agency,,Egg,Food,2014-05-16,2024-05-30 18:48:21.101899
51569,Canadian Food Inspection Agency,,,Food - Other,2014-05-16,2024-05-30 18:48:21.101899
51535,Canadian Food Inspection Agency,,,Food - Other,2014-05-16,2024-05-30 18:48:21.101899
70067,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Steering,Vehicles - Light Truck & Van,2014-05-16,2024-05-30 18:48:21.101899
70069,Transport Canada,Car recalled by BMW,Engine,"Vehicles - Car, Vehicles - SUV",2014-05-16,2024-05-30 18:48:21.101899
70071,Transport Canada,Car recalled by GENERAL MOTORS,Brakes,Vehicles - Car,2014-05-16,2024-05-30 18:48:21.101899
70082,Transport Canada,SUV recalled by NISSAN,Steering,Vehicles - SUV,2014-05-16,2024-05-30 18:48:21.101899
51480,Health Canada,,,Consumer product - Electronics,2014-05-15,2024-05-30 18:48:21.101899
51264,Health Canada,,,Consumer product - Outdoor living,2014-05-15,2024-05-30 18:48:21.101899
51476,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2014-05-15,2024-05-30 18:48:21.101899
51534,Canadian Food Inspection Agency,,"Milk, Sulphites",Food,2014-05-15,2024-05-30 18:48:21.101899
51478,Canadian Food Inspection Agency,,Sulphites,Food,2014-05-14,2024-05-30 18:48:21.101899
51481,Health Canada,,Product safety,Health product - Drugs,2014-05-14,2024-05-30 18:48:21.101899
51474,Canadian Food Inspection Agency,,Milk,Food,2014-05-14,2024-05-30 18:48:21.101899
51561,Health Canada,,Flammability hazard,Consumer product - Clothing and accessories,2014-05-13,2024-05-30 18:48:21.101899
51549,Health Canada,,,Health product - Natural health products,2014-05-13,2024-05-30 18:48:21.101899
51553,Canadian Food Inspection Agency,,Crustacean and shellfish,Food,2014-05-13,2024-05-30 18:48:21.101899
51467,Canadian Food Inspection Agency,,Microbial Contamination,Food,2014-05-13,2024-05-30 18:48:21.101899
51562,Health Canada,,,Consumer product - Specialized products,2014-05-13,2024-05-30 18:48:21.101899
51576,Canadian Food Inspection Agency,,Milk,Food,2014-05-13,2024-05-30 18:48:21.101899
51449,Health Canada,,Product safety,Health product - Medical device,2014-05-13,2024-05-30 18:48:21.101899
51460,Health Canada,,,Health product - Medical device,2014-05-13,2024-05-30 18:48:21.101899
51326,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2014-05-12,2024-05-30 18:48:21.101899
51559,Canadian Food Inspection Agency,,Milk,Food,2014-05-12,2024-05-30 18:48:21.101899
51552,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2014-05-12,2024-05-30 18:48:21.101899
70070,Transport Canada,RV Trailer recalled by KEYSTONE,Other,Vehicles - RV Trailer,2014-05-12,2024-05-30 18:48:21.101899
51325,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2014-05-10,2024-05-30 18:48:21.101899
51560,Canadian Food Inspection Agency,,,Food,2014-05-09,2024-05-30 18:48:21.101899
51557,Health Canada,,Product safety,Health product - Natural health products,2014-05-09,2024-05-30 18:48:21.101899
51208,Health Canada,,Labelling and packaging,Consumer product - Toys and games,2014-05-09,2024-05-30 18:48:21.101899
51215,Canadian Food Inspection Agency,,Milk,Food,2014-05-09,2024-05-30 18:48:21.101899
51217,Health Canada,,Product safety,Health product - Drugs,2014-05-09,2024-05-30 18:48:21.101899
51327,Health Canada,,Contamination,Health product - Drugs,2014-05-09,2024-05-30 18:48:21.101899
51470,Canadian Food Inspection Agency,,Salmonella,Food,2014-05-09,2024-05-30 18:48:21.101899
51267,Canadian Food Inspection Agency,,Egg,Food,2014-05-09,2024-05-30 18:48:21.101899
51477,Canadian Food Inspection Agency,,Milk,Food,2014-05-08,2024-05-30 18:48:21.101899
