recall_id,organization,product_name,issue,category,updated_at,data_received_at,issue_category
71396,Transport Canada,Motorhome recalled by ENTEGRA COACH,Electrical,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71491,Transport Canada,Motorhome recalled by ENTEGRA COACH,Lights And Instruments,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71127,Transport Canada,RV Trailer recalled by STARCRAFT RV,Electrical,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71439,Transport Canada,RV Trailer recalled by JAYCO,Label,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71033,Transport Canada,Minivan recalled by HONDA,Other,Minivan,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71032,Transport Canada,SUV recalled by HONDA,Fuel Supply,SUV,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70838,Transport Canada,RV Trailer recalled by JAYCO,Suspension,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70593,Transport Canada,Car recalled by HONDA,Electrical,Car,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70652,Transport Canada,Minivan recalled by HONDA,Airbag,"Minivan, Vehicles - SUV",2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70724,Transport Canada,A.T.V. recalled by HONDA,Suspension,A.T.V.,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70657,Transport Canada,Motorhome recalled by ENTEGRA COACH,Label,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70936,Transport Canada,Car recalled by HONDA,Steering,Car,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70791,Transport Canada,Motorcycle recalled by HONDA,Powertrain,Motorcycle,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70699,Transport Canada,Minivan recalled by HONDA,Powertrain,"Minivan, Vehicles - SUV",2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70796,Transport Canada,Motorhome recalled by JAYCO,Electrical,"Motorhome, Vehicles - RV Trailer",2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70778,Transport Canada,RV Trailer recalled by STARCRAFT RV,Label,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70606,Transport Canada,RV Trailer recalled by JAYCO,Electrical,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70715,Transport Canada,RV Trailer recalled by STARCRAFT RV,Electrical,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71592,Transport Canada,RV Trailer recalled by JAYCO,Lights And Instruments,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70775,Transport Canada,Car recalled by HONDA,Steering,Car,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70901,Transport Canada,Motorhome recalled by ENTEGRA COACH,Visual System,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70919,Transport Canada,Motorhome recalled by FOREST RIVER,Label,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71074,Transport Canada,Light Truck & Van recalled by HONDA,Tires,Light Truck & Van,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71128,Transport Canada,RV Trailer recalled by JAYCO,Electrical,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71205,Transport Canada,RV Trailer recalled by STARCRAFT RV,Other,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71590,Transport Canada,RV Trailer recalled by STARCRAFT RV,Accessories,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71209,Transport Canada,Motorhome recalled by JAYCO,Other,Motorhome,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
70878,Transport Canada,Car recalled by HONDA,Other,"Car, Vehicles - SUV",2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71589,Transport Canada,RV Trailer recalled by JAYCO,Other,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
71591,Transport Canada,RV Trailer recalled by STARCRAFT RV,Lights And Instruments,RV Trailer,2013-04-11,2024-05-30 18:48:21.101899,Vehicles
49122,Canadian Food Inspection Agency,,,,2013-04-10,2024-05-30 18:48:21.101899,Food
49118,Health Canada,,,Outdoor living,2013-04-10,2024-05-30 18:48:21.101899,Consumer product
49158,Health Canada,,Labelling and packaging,Chemicals,2013-04-10,2024-05-30 18:48:21.101899,Consumer product
49123,Canadian Food Inspection Agency,,,,2013-04-10,2024-05-30 18:48:21.101899,Food
49126,Canadian Food Inspection Agency,,Salmonella,,2013-04-10,2024-05-30 18:48:21.101899,Food
70678,Transport Canada,Light Truck & Van recalled by NISSAN,Airbag,Light Truck & Van,2013-04-10,2024-05-30 18:48:21.101899,Vehicles
49098,Health Canada,,Product safety,Drugs,2013-04-09,2024-05-30 18:48:21.101899,Health product
49119,Health Canada,,,Other,2013-04-09,2024-05-30 18:48:21.101899,Food
49099,Canadian Food Inspection Agency,,,Other,2013-04-09,2024-05-30 18:48:21.101899,Food
49543,Health Canada,,Flammability hazard,Clothing and accessories,2013-04-09,2024-05-30 18:48:21.101899,Consumer products
49520,Health Canada,,Flammability hazard,Clothing and accessories,2013-04-09,2024-05-30 18:48:21.101899,Consumer products
70760,Transport Canada,Car recalled by GENERAL MOTORS,Electrical,Car,2013-04-08,2024-05-30 18:48:21.101899,Vehicles
70644,Transport Canada,Motorcycle recalled by TRIUMPH,Wheels,Motorcycle,2013-04-08,2024-05-30 18:48:21.101899,Vehicles
70643,Transport Canada,Bus recalled by DAIMLER BUSES,Brakes,Bus,2013-04-08,2024-05-30 18:48:21.101899,Vehicles
70601,Transport Canada,Minivan recalled by FORD,Structure,Minivan,2013-04-08,2024-05-30 18:48:21.101899,Vehicles
49153,Health Canada,,Product safety,Drugs,2013-04-08,2024-05-30 18:48:21.101899,Health product
49519,Health Canada,,,Sports and fitness,2013-04-08,2024-05-30 18:48:21.101899,Consumer product
49117,Health Canada,,,"Household items, Consumer product - Toys and games",2013-04-08,2024-05-30 18:48:21.101899,Consumer product
49354,Health Canada,,Product safety,Medical device,2013-04-08,2024-05-30 18:48:21.101899,Health product
49472,Health Canada,,Product safety,Medical device,2013-04-08,2024-05-30 18:48:21.101899,Health product
49160,Canadian Food Inspection Agency,,,,2013-04-06,2024-05-30 18:48:21.101899,Food
49124,Canadian Food Inspection Agency,,Listeria,,2013-04-05,2024-05-30 18:48:21.101899,Food
49168,Canadian Food Inspection Agency,,,,2013-04-05,2024-05-30 18:48:21.101899,Food
49469,Health Canada,,Flammability hazard,Clothing and accessories,2013-04-05,2024-05-30 18:48:21.101899,Consumer products
49232,Canadian Food Inspection Agency,,Salmonella,,2013-04-04,2024-05-30 18:48:21.101899,Food
49476,Health Canada,,Product safety,Drugs,2013-04-04,2024-05-30 18:48:21.101899,Health product
70582,Transport Canada,Minivan recalled by BRAUNABILITY,Suspension,Minivan,2013-04-04,2024-05-30 18:48:21.101899,Vehicles
70613,Transport Canada,Motorcycle recalled by BMW,Other,Motorcycle,2013-04-03,2024-05-30 18:48:21.101899,Vehicles
70620,Transport Canada,Tire recalled by HERCULES TIRE & RUBBER,Tires,Tire,2013-04-03,2024-05-30 18:48:21.101899,Vehicles
49470,Canadian Food Inspection Agency,,Milk,,2013-04-03,2024-05-30 18:48:21.101899,Food
49471,Canadian Food Inspection Agency,,Listeria,,2013-04-03,2024-05-30 18:48:21.101899,Food
49419,Canadian Food Inspection Agency,,Milk,,2013-04-03,2024-05-30 18:48:21.101899,Food
49465,Health Canada,,,Household items,2013-04-03,2024-05-30 18:48:21.101899,Consumer product
49466,Health Canada,,Product safety,Drugs,2013-04-02,2024-05-30 18:48:21.101899,Health product
49467,Health Canada,,Product safety,Drugs,2013-04-02,2024-05-30 18:48:21.101899,Health product
49356,Health Canada,,Product safety,Drugs,2013-04-02,2024-05-30 18:48:21.101899,Health product
49468,Health Canada,,Product safety,Drugs,2013-04-02,2024-05-30 18:48:21.101899,Health product
49314,Canadian Food Inspection Agency,,Milk,,2013-04-02,2024-05-30 18:48:21.101899,Food
49207,Health Canada,,Product safety,Drugs,2013-04-02,2024-05-30 18:48:21.101899,Health product
49499,Health Canada,,Product safety,"Drugs, Health product - Natural health products",2013-04-02,2024-05-30 18:48:21.101899,Health product
24335,Health Canada,,,Drugs,2013-03-30,2024-05-30 18:48:21.101899,Health product
49406,Canadian Food Inspection Agency,,,,2013-03-29,2024-05-30 18:48:21.101899,Food
49307,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-28,2024-05-30 18:48:21.101899,Consumer product
49464,Canadian Food Inspection Agency,,Mustard,,2013-03-28,2024-05-30 18:48:21.101899,Food
49458,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-27,2024-05-30 18:48:21.101899,Consumer products
49427,Health Canada,,,Sports and fitness,2013-03-27,2024-05-30 18:48:21.101899,Consumer product
49425,Health Canada,,,Household items,2013-03-26,2024-05-30 18:48:21.101899,Consumer products
49420,Health Canada,,Electrical hazard,Tools and accessories,2013-03-26,2024-05-30 18:48:21.101899,Consumer product
49306,Health Canada,,,Sports and fitness,2013-03-26,2024-05-30 18:48:21.101899,Consumer product
49500,Health Canada,,,Drugs,2013-03-25,2024-05-30 18:48:21.101899,Health product
49454,Health Canada,,,,2013-03-25,2024-05-30 18:48:21.101899,Food
49459,Canadian Food Inspection Agency,,Milk,,2013-03-25,2024-05-30 18:48:21.101899,Food
70584,Transport Canada,Car recalled by FIAT CHRYSLER AUTOMOBILES,Electrical,Car,2013-03-25,2024-05-30 18:48:21.101899,Vehicles
49523,Health Canada,,,Drugs,2013-03-25,2024-05-30 18:48:21.101899,Health product
49426,Health Canada,,,,2013-03-23,2024-05-30 18:48:21.101899,Food
49518,Canadian Food Inspection Agency,,,,2013-03-23,2024-05-30 18:48:21.101899,Food
49355,Canadian Food Inspection Agency,,Milk,,2013-03-23,2024-05-30 18:48:21.101899,Food
49517,Canadian Food Inspection Agency,,Listeria,,2013-03-22,2024-05-30 18:48:21.101899,Food
70610,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Other,Truck - Med. & H.D.,2013-03-22,2024-05-30 18:48:21.101899,Vehicles
49513,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-22,2024-05-30 18:48:21.101899,Consumer products
49461,Canadian Food Inspection Agency,,Milk,,2013-03-22,2024-05-30 18:48:21.101899,Food
49455,Canadian Food Inspection Agency,,Mustard,,2013-03-22,2024-05-30 18:48:21.101899,Food
49418,Canadian Food Inspection Agency,,Extraneous Material,,2013-03-22,2024-05-30 18:48:21.101899,Food
49516,Canadian Food Inspection Agency,,Milk,,2013-03-22,2024-05-30 18:48:21.101899,Food
49497,Health Canada,,Labelling and packaging,"Chemicals, Consumer product - Household items",2013-03-20,2024-05-30 18:48:21.101899,Consumer product
70650,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Lights And Instruments,School Bus,2013-03-20,2024-05-30 18:48:21.101899,Vehicles
48737,Health Canada,,Product safety,Drugs,2013-03-19,2024-05-30 18:48:21.101899,Health product
49308,Health Canada,,Product safety,Drugs,2013-03-19,2024-05-30 18:48:21.101899,Health product
49531,Health Canada,,,Household items,2013-03-19,2024-05-30 18:48:21.101899,Consumer product
49532,Health Canada,,Product safety,Drugs,2013-03-19,2024-05-30 18:48:21.101899,Health product
49444,Health Canada,,,Drugs,2013-03-19,2024-05-30 18:48:21.101899,Health product
49359,Health Canada,,Product safety,Drugs,2013-03-19,2024-05-30 18:48:21.101899,Health product
49533,Health Canada,,Labelling and packaging,Chemicals,2013-03-19,2024-05-30 18:48:21.101899,Consumer product
49417,Canadian Food Inspection Agency,,Milk,,2013-03-19,2024-05-30 18:48:21.101899,Food
70653,Transport Canada,Motorhome recalled by PREVOST,Lights And Instruments,Motorhome,2013-03-18,2024-05-30 18:48:21.101899,Vehicles
70656,Transport Canada,Bus recalled by PREVOST,Other,"Bus, Vehicles - Motorhome",2013-03-18,2024-05-30 18:48:21.101899,Vehicles
49498,Health Canada,,Product safety,Drugs,2013-03-18,2024-05-30 18:48:21.101899,Health product
49385,Health Canada,,,Household items,2013-03-18,2024-05-30 18:48:21.101899,Consumer product
49433,Health Canada,,,Medical device,2013-03-18,2024-05-30 18:48:21.101899,Health product
49445,Health Canada,,Undeclared substance,Drugs,2013-03-15,2024-05-30 18:48:21.101899,Health product
49440,Health Canada,,Electrical hazard,Tools and accessories,2013-03-15,2024-05-30 18:48:21.101899,Consumer product
49429,Health Canada,,"Labelling, Product safety",Drugs,2013-03-15,2024-05-30 18:48:21.101899,Health product
49284,Health Canada,,Electrical hazard,Tools and accessories,2013-03-15,2024-05-30 18:48:21.101899,Consumer product
49389,Canadian Food Inspection Agency,,,,2013-03-15,2024-05-30 18:48:21.101899,Food
49384,Health Canada,,Electrical hazard,Tools and accessories,2013-03-15,2024-05-30 18:48:21.101899,Consumer product
49451,Health Canada,,,,2013-03-15,2024-05-30 18:48:21.101899,Food
70627,Transport Canada,Car recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,Car,2013-03-15,2024-05-30 18:48:21.101899,Vehicles
49302,Canadian Food Inspection Agency,,,,2013-03-14,2024-05-30 18:48:21.101899,Food
49460,Health Canada,,,Household items,2013-03-13,2024-05-30 18:48:21.101899,Consumer product
49456,Health Canada,,,Toys and games,2013-03-13,2024-05-30 18:48:21.101899,Consumer product
49331,Canadian Food Inspection Agency,,Milk,,2013-03-13,2024-05-30 18:48:21.101899,Food
70599,Transport Canada,Car recalled by BENTLEY,Lights And Instruments,Car,2013-03-13,2024-05-30 18:48:21.101899,Vehicles
49372,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-13,2024-05-30 18:48:21.101899,Consumer products
49436,Canadian Food Inspection Agency,,Listeria,,2013-03-12,2024-05-30 18:48:21.101899,Food
49370,Health Canada,,,Clothing and accessories,2013-03-12,2024-05-30 18:48:21.101899,Consumer product
49258,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-12,2024-05-30 18:48:21.101899,Consumer products
49453,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-12,2024-05-30 18:48:21.101899,Consumer products
70616,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Lights And Instruments,Truck - Med. & H.D.,2013-03-12,2024-05-30 18:48:21.101899,Vehicles
49382,Canadian Food Inspection Agency,,Clostridium botulinum,,2013-03-12,2024-05-30 18:48:21.101899,Food
49479,Canadian Food Inspection Agency,,Milk,,2013-03-12,2024-05-30 18:48:21.101899,Food
49457,Health Canada,,,Other,2013-03-12,2024-05-30 18:48:21.101899,Food
70602,Transport Canada,Motorcycle recalled by BMW,Suspension,Motorcycle,2013-03-11,2024-05-30 18:48:21.101899,Vehicles
70638,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Suspension,Truck - Med. & H.D.,2013-03-08,2024-05-30 18:48:21.101899,Vehicles
49210,Health Canada,,,Toys and games,2013-03-08,2024-05-30 18:48:21.101899,Consumer product
49452,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-08,2024-05-30 18:48:21.101899,Consumer products
49278,Canadian Food Inspection Agency,,Milk,,2013-03-08,2024-05-30 18:48:21.101899,Food
49269,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-08,2024-05-30 18:48:21.101899,Consumer products
49085,Health Canada,,Flammability hazard,Clothing and accessories,2013-03-08,2024-05-30 18:48:21.101899,Consumer products
49362,Health Canada,,Product safety,Medical device,2013-03-08,2024-05-30 18:48:21.101899,Health product
49281,Canadian Food Inspection Agency,,Extraneous Material,,2013-03-07,2024-05-30 18:48:21.101899,Food
49277,Canadian Food Inspection Agency,,Milk,,2013-03-07,2024-05-30 18:48:21.101899,Food
49489,Health Canada,,Product safety,Drugs,2013-03-07,2024-05-30 18:48:21.101899,Health product
49360,Canadian Food Inspection Agency,,Milk,,2013-03-07,2024-05-30 18:48:21.101899,Food
70752,Transport Canada,Car recalled by BMW,Powertrain,Car,2013-03-07,2024-05-30 18:48:21.101899,Vehicles
49428,Canadian Food Inspection Agency,,Mustard,,2013-03-07,2024-05-30 18:48:21.101899,Food
70626,Transport Canada,SUV recalled by BMW,Brakes,SUV,2013-03-06,2024-05-30 18:48:21.101899,Vehicles
70604,Transport Canada,SUV recalled by GENERAL MOTORS,Structure,SUV,2013-03-06,2024-05-30 18:48:21.101899,Vehicles
49438,Canadian Food Inspection Agency,,"Listeria, Salmonella",,2013-03-06,2024-05-30 18:48:21.101899,Food
70603,Transport Canada,"Bus recalled by NORTH AMERICAN BUS INDUSTRIES, INC.",Structure,Bus,2013-03-06,2024-05-30 18:48:21.101899,Vehicles
49480,Canadian Food Inspection Agency,,,,2013-03-06,2024-05-30 18:48:21.101899,Food
49437,Canadian Food Inspection Agency,,,,2013-03-06,2024-05-30 18:48:21.101899,Food
48784,Health Canada,,Product safety,Drugs,2013-03-05,2024-05-30 18:48:21.101899,Health product
48976,Health Canada,,"Electrical hazard, Flammability hazard",Household items,2013-03-05,2024-05-30 18:48:21.101899,Consumer product
48973,Health Canada,,,Toys and games,2013-03-05,2024-05-30 18:48:21.101899,Consumer product
49069,Health Canada,,Product safety,Drugs,2013-03-05,2024-05-30 18:48:21.101899,Health product
48709,Health Canada,,,Clothing and accessories,2013-03-04,2024-05-30 18:48:21.101899,Consumer products
49071,Canadian Food Inspection Agency,,Salmonella,,2013-03-04,2024-05-30 18:48:21.101899,Food
49073,Canadian Food Inspection Agency,,Tree nut,,2013-03-04,2024-05-30 18:48:21.101899,Food
70757,Transport Canada,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Wheels,Truck - Med. & H.D.,2013-03-04,2024-05-30 18:48:21.101899,Vehicles
70756,Transport Canada,Truck - Med. & H.D. recalled by MACK,Wheels,Truck - Med. & H.D.,2013-03-04,2024-05-30 18:48:21.101899,Vehicles
49015,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48710,Canadian Food Inspection Agency,,Listeria,,2013-03-01,2024-05-30 18:48:21.101899,Food
48785,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48781,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
49019,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48712,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48711,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48876,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48706,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48974,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48761,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48880,Canadian Food Inspection Agency,,,,2013-03-01,2024-05-30 18:48:21.101899,Food
49091,Canadian Food Inspection Agency,,Egg,,2013-03-01,2024-05-30 18:48:21.101899,Food
49078,Health Canada,,Product safety,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
48773,Health Canada,,,Drugs,2013-03-01,2024-05-30 18:48:21.101899,Health product
